Bedroom AbvGr,Bsmt Qual_Fa,Bsmt Qual_Gd,Bsmt Qual_None,Bsmt Qual_Po,Bsmt Qual_TA,BsmtExposureEnc,BsmtFin Type 1_BLQ,BsmtFin Type 1_GLQ,BsmtFin Type 1_LwQ,BsmtFin Type 1_None,BsmtFin Type 1_Rec,BsmtFin Type 1_Unf,Central Air_Y,Exter Qual_Fa,Exter Qual_Gd,Exter Qual_TA,Exterior1stEnc,Exterior2Enc,Fireplace Qu_Fa,Fireplace Qu_Gd,Fireplace Qu_None,Fireplace Qu_Po,Fireplace Qu_TA,Fireplaces,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Garage Area,Garage Finish_None,Garage Finish_RFn,Garage Finish_Unf,Garage Yr Blt,GarageQualEnc,GarageTypeEnc,Gr Liv Area,Heating QC_Fa,Heating QC_Gd,Heating QC_Po,Heating QC_TA,Id,Kitchen AbvGr,Kitchen Qual_Fa,Kitchen Qual_Gd,Kitchen Qual_Po,Kitchen Qual_TA,Lot Area,Lot Frontage,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Low Qual Fin SF,MS SubClass,MSzoningEnc,Mas Vnr Area,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Overall Qual,PID,PavedDriveEnc,SalePrice,SaleTypeEnc,TotRms AbvGrd,Total Bsmt SF,TotalBath,TotalPorch,TotalSF,Year Built,Year Remod/Add
2,0,1,0,0,0,1.0,0,0,0,0,0,1,1,0,1,0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,474.0,0,1,0,2003.0,1.0,0.0,1626,0,0,0,0,1078,1,0,1,0,0,2448,36.0,0,0,1,0,160,1.0,106.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,528188090,1.0,11.951180395901384,1.0,6,764.0,2.5,27,2390.0,2003,2004
2,0,1,0,0,0,1.0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,440.0,0,0,1,2000.0,1.0,0.0,1524,0,0,0,0,2511,1,0,1,0,0,2998,73.0,0,0,1,0,160,0.0,513.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,533221080,1.0,12.01974306733868,1.0,4,756.0,2.5,32,2280.0,2000,2000
4,0,0,0,0,1,1.0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,1,2,0,0,0,0,0,576.0,0,0,1,1981.0,1.0,0.0,1981,0,0,0,1,912,1,0,1,0,0,7804,65.0,0,0,1,0,50,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,909250220,1.0,11.813030057420567,1.0,7,1122.0,3.0,475,3103.0,1928,1950
5,0,1,0,0,0,1.0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,1,2,1,0,0,0,0,564.0,0,1,0,1978.0,1.0,1.0,2784,0,0,0,1,2351,1,0,1,0,0,16692,80.0,0,0,0,0,60,1.0,184.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,527356020,1.0,12.429216196844383,1.0,12,1392.0,4.5,552,4176.0,1978,1978
3,0,0,0,0,1,1.0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0.0,1,0,0,0.0,0.0,0.0,1092,0,0,0,0,330,1,0,0,0,1,1476,21.0,0,0,1,0,160,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,923226250,1.0,11.238488619268468,1.0,5,546.0,1.5,226,1638.0,1970,1970
2,0,0,0,0,1,1.0,0,0,0,0,0,1,1,0,0,1,0.0,0.0,0,1,0,0,0,1,1,0,0,0,0,400.0,0,0,1,1951.0,1.0,1.0,1575,0,0,0,1,2586,1,0,1,0,0,10170,75.0,0,0,1,0,20,1.0,522.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,535305120,1.0,11.951180395901384,1.0,5,216.0,1.5,0,1791.0,1951,1951
4,0,0,0,0,1,1.0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,299.0,0,0,0,1969.0,1.0,1.0,1352,0,0,0,1,224,1,0,0,0,1,9364,80.0,0,0,1,0,60,1.0,143.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,905106140,1.0,11.970350312009105,1.0,7,663.0,1.5,415,2015.0,1969,1969
2,0,1,0,0,0,1.0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,480.0,0,1,0,2004.0,1.0,0.0,1200,0,0,0,0,98,1,0,1,0,0,2544,24.0,0,0,1,0,160,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,533212020,1.0,11.915051671812877,1.0,4,600.0,3.5,172,1800.0,2004,2005
2,0,0,0,0,1,1.0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,240.0,0,0,1,1954.0,1.0,1.0,936,0,0,0,1,2565,1,0,0,0,1,9888,82.0,0,0,1,0,20,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,534479300,1.0,11.703545824578878,1.0,5,936.0,1.0,160,1872.0,1954,1975
3,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,293.0,0,0,0,1953.0,1.0,1.0,1040,0,0,0,1,1934,1,0,0,0,1,7942,68.0,0,0,1,0,20,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,535304170,1.0,11.820410164718188,1.0,6,1040.0,1.5,0,2080.0,1953,1953
3,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0,0,0,0,1,1,0,1,0,0,0,386.0,0,0,0,1996.0,1.0,1.0,1636,0,1,0,0,997,1,0,0,0,1,15038,63.0,1,0,0,0,60,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,527107010,1.0,12.061046873479915,1.0,7,916.0,2.5,252,2552.0,1996,1996
4,0,1,0,0,0,1.0,0,1,0,0,0,0,1,0,1,0,1.0,1.0,0,1,0,0,0,1,0,1,0,0,0,671.0,0,0,0,1999.0,1.0,1.0,2270,0,0,0,0,64,1,0,1,0,0,11764,92.0,0,0,0,0,60,1.0,348.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,528382020,1.0,12.577636201962656,1.0,9,1152.0,2.5,189,3422.0,1999,2007
4,0,1,0,0,0,0.0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,0,1,0,0,0,1,0,1,0,0,0,550.0,0,0,0,2007.0,1.0,0.0,2610,0,0,0,0,1799,1,0,0,0,0,9000,75.0,0,0,1,0,60,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,528458130,1.0,12.623061104072981,0.0,11,1184.0,2.5,572,3794.0,2007,2007
1,0,1,0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,0,0,1,2,1,0,0,0,0,690.0,0,1,0,1977.0,1.0,1.0,1483,0,1,0,0,230,1,0,0,0,1,20062,82.5,0,0,0,0,20,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,905109170,1.0,12.506177237980511,1.0,4,1420.0,2.5,496,2903.0,1977,2001
2,0,0,0,0,1,1.0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,225.0,0,0,1,1920.0,0.0,0.0,1740,0,1,0,0,1295,1,0,0,0,0,7308,81.0,0,0,1,0,50,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,902109160,0.0,11.713823407337118,1.0,6,936.0,1.0,236,2676.0,1920,1950
3,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,350.0,0,0,1,1955.0,1.0,1.0,1382,0,1,0,0,638,1,0,1,0,0,8750,70.0,0,0,1,0,20,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,535178120,1.0,11.938193200374572,1.0,6,1382.0,1.5,280,2764.0,1955,1955
3,0,1,0,0,0,1.0,0,0,0,0,0,0,1,0,0,1,1.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0.0,1,0,0,0.0,0.0,0.0,1120,0,0,0,0,2278,1,0,0,0,1,8402,70.0,0,0,1,0,20,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,923202134,1.0,11.898187865760873,0.0,6,1120.0,1.0,30,2240.0,2007,2007
2,0,1,0,0,0,1.0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,216.0,0,0,1,1930.0,1.0,0.0,1098,0,0,0,1,2202,1,0,0,0,1,4000,63.0,0,0,1,0,70,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,909252150,1.0,11.908340237224891,1.0,5,531.0,2.0,0,1629.0,1930,1995
3,0,1,0,0,0,1.0,0,0,0,0,0,1,1,0,1,0,1.0,1.0,0,0,1,0,0,0,0,1,0,0,0,380.0,0,0,1,2004.0,1.0,0.0,1708,0,0,0,0,2833,1,0,1,0,0,3363,32.0,0,0,1,0,160,0.0,117.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,908188150,1.0,11.77528972943772,1.0,7,976.0,2.0,40,2684.0,2004,2004
3,0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,0,0,843.0,0,0,0,2006.0,1.0,1.0,1802,0,0,0,0,1707,1,0,0,0,0,13615,94.0,0,0,0,0,20,1.0,510.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,528150040,1.0,12.826649133255284,1.0,7,1802.0,2.5,263,3604.0,2006,2006
2,0,1,0,0,0,0.0,0,1,0,0,0,0,1,0,1,0,1.0,1.0,0,1,0,0,0,1,0,1,0,0,0,440.0,0,0,0,2005.0,1.0,1.0,1506,0,0,0,0,2428,1,0,1,0,0,3013,43.0,0,0,1,0,120,1.0,145.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,528228565,1.0,12.27134527214637,1.0,6,1362.0,2.0,162,2868.0,2005,2005
1,0,1,0,0,0,0.0,0,1,0,0,0,0,1,0,1,0,1.0,1.0,0,0,0,0,1,2,0,1,0,0,0,572.0,0,1,0,2009.0,1.0,1.0,1508,0,0,0,0,242,1,0,1,0,0,17485,44.0,1,0,0,0,20,1.0,96.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,905453080,1.0,12.637952459809789,0.0,5,1508.0,2.0,0,3016.0,2009,2010
3,0,0,0,0,1,0.0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,1,0,0,0,0,1,1,0,0,0,0,539.0,0,0,0,1954.0,1.0,0.0,1194,0,0,0,0,2613,1,0,0,0,1,8910,79.0,0,0,1,0,20,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,535403150,1.0,11.979799201207037,1.0,6,655.0,1.5,192,1849.0,1959,1959
3,0,1,0,0,0,1.0,0,0,0,0,0,1,1,0,1,0,1.0,1.0,0,0,1,0,0,0,0,1,0,0,0,380.0,0,0,1,2004.0,1.0,0.0,1709,0,0,0,0,2832,1,0,1,0,0,2522,24.0,0,0,1,0,160,0.0,50.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,908188140,1.0,11.831379196088763,1.0,7,970.0,2.0,40,2679.0,2004,2004
3,0,1,0,0,0,0.0,0,0,0,0,0,1,1,0,1,0,1.0,1.0,0,0,1,0,0,0,0,1,0,0,0,834.0,0,1,0,2005.0,1.0,1.0,1616,0,0,0,0,2459,1,0,1,0,0,8688,73.0,0,0,1,0,20,1.0,228.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,528439030,1.0,12.354492650648448,1.0,7,1616.0,2.0,267,3232.0,2005,2005
1,0,0,0,0,1,1.0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,440.0,0,0,1,1930.0,1.0,0.0,768,0,0,0,1,1360,1,0,0,0,1,6291,60.0,0,0,0,0,30,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,903452025,0.0,11.449453042014655,1.0,4,768.0,1.0,84,1536.0,1930,1950
2,0,0,0,0,1,1.0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,322.0,0,0,1,1924.0,0.0,0.0,872,1,0,0,0,2723,1,1,0,0,0,17529,70.0,0,0,1,0,30,1.0,65.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,905200380,0.0,11.56171562913966,1.0,5,872.0,1.0,116,1744.0,1924,1950
1,0,0,0,0,1,1.0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,240.0,0,0,1,1920.0,0.0,0.0,520,1,0,0,0,1350,1,1,0,0,0,6324,60.0,0,0,0,0,30,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,903235100,1.0,11.134589024250317,1.0,4,520.0,1.0,136,1040.0,1927,1950
5,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,480.0,0,0,1,1960.0,1.0,0.0,2274,0,0,0,1,136,2,0,0,0,1,11600,80.0,0,0,1,0,90,1.0,361.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,535106190,1.0,11.946654038351252,1.0,12,1105.0,2.0,0,3379.0,1960,1960
3,0,0,0,0,1,1.0,0,0,0,0,0,1,1,0,1,0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,0.0,1601,0,0,0,0,2235,1,0,0,0,1,7288,50.0,0,0,1,0,50,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,910201050,0.0,11.774135217090894,1.0,6,936.0,2.0,176,2537.0,1925,2003
3,0,0,0,0,1,1.0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,480.0,0,0,1,1920.0,0.0,0.0,1232,0,0,0,0,1993,1,0,0,0,1,4571,35.0,0,0,1,0,70,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,902301130,1.0,11.643953727376633,1.0,6,616.0,1.0,423,1848.0,1910,1950
4,0,0,0,0,1,0.0,0,0,0,0,0,1,1,0,0,1,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,720.0,0,0,1,1949.0,1.0,0.0,1416,0,1,0,0,1309,1,0,0,0,1,12665,100.0,0,0,0,0,50,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,902300215,1.0,11.94405831982697,1.0,7,876.0,1.5,612,2292.0,1915,1950
3,0,0,0,0,1,1.0,0,0,0,0,0,0,1,0,0,1,1.0,1.0,0,0,1,0,0,0,1,0,0,0,0,576.0,0,0,1,1986.0,1.0,0.0,864,0,1,0,0,402,1,0,0,0,1,9000,60.0,0,0,1,0,20,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,527425110,1.0,11.77528972943772,1.0,5,864.0,1.0,200,1728.0,1971,2006
2,0,0,0,0,0,1.0,0,1,0,0,0,0,1,0,0,1,1.0,1.0,0,0,1,0,0,0,0,1,0,0,0,392.0,0,1,0,1997.0,1.0,1.0,1189,0,0,0,0,1592,1,0,0,0,1,4500,32.0,0,0,1,0,120,0.0,197.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,923203140,1.0,11.986049221552207,1.0,4,1189.0,3.0,122,2378.0,1997,1997
2,0,0,0,0,0,1.0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,0,0,575.0,0,1,0,2006.0,1.0,1.0,1666,0,0,0,0,2409,1,0,1,0,0,6373,48.0,0,0,1,0,120,1.0,572.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,528186110,1.0,12.644617856906528,0.0,6,1666.0,3.0,303,3332.0,2006,2006
2,0,1,0,0,0,1.0,0,1,0,0,0,0,1,0,1,0,1.0,1.0,0,0,1,0,0,0,0,1,0,0,0,555.0,0,1,0,2003.0,1.0,1.0,1200,0,0,0,0,539,1,0,1,0,0,10083,67.0,0,0,1,0,20,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,531371050,1.0,12.127570417375216,1.0,5,1176.0,3.0,41,2376.0,2003,2003
2,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,252.0,0,0,1,1956.0,1.0,1.0,928,0,0,0,1,1940,1,0,0,0,1,13300,70.0,0,0,1,0,20,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,535327200,1.0,11.790557201568507,1.0,4,928.0,1.0,417,1856.0,1956,2000
3,0,1,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,1,0,0,0,0,1,1,0,0,0,0,502.0,0,1,0,1969.0,1.0,1.0,1336,0,0,0,1,588,1,0,0,0,1,9600,80.0,0,0,1,0,20,1.0,128.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,534129370,1.0,12.0015054797889,1.0,6,1288.0,2.5,323,2624.0,1969,1969
2,0,1,0,0,0,0.0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,480.0,0,1,0,2004.0,1.0,0.0,1200,0,0,0,0,96,1,0,1,0,0,3215,30.0,0,0,1,0,160,0.0,120.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,533210060,1.0,11.951180395901384,0.0,4,600.0,2.5,172,1800.0,2004,2004
4,0,0,0,0,1,0.0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,516.0,0,1,0,1969.0,1.0,1.0,1427,0,1,0,0,1187,1,0,0,0,1,11104,80.0,0,0,0,0,80,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,534127210,1.0,12.117241431823558,1.0,7,1427.0,2.5,216,2854.0,1969,1969
3,0,1,0,0,0,0.0,0,1,0,0,0,0,1,0,1,0,1.0,1.0,0,0,0,0,1,2,0,1,0,0,0,608.0,0,1,0,1996.0,1.0,1.0,1992,0,0,0,0,2154,1,0,1,0,0,15295,70.0,0,1,0,0,60,1.0,254.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,907280090,1.0,12.259613412458204,1.0,7,860.0,3.5,257,2852.0,1996,2002
3,0,1,0,0,0,1.0,0,0,1,0,0,0,1,0,1,0,1.0,1.0,0,0,1,0,0,0,0,1,0,0,0,495.0,0,1,0,1994.0,1.0,1.0,1540,0,0,0,0,550,1,0,1,0,0,9109,70.0,0,0,1,0,60,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,531452260,1.0,12.122691036591123,1.0,6,754.0,3.5,172,2294.0,1994,1994
4,0,0,1,0,0,0.0,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,400.0,0,0,1,1979.0,1.0,1.0,1535,0,0,0,1,811,2,0,0,0,1,7018,64.0,0,0,1,0,90,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,906226100,1.0,11.685684782260491,1.0,8,0.0,2.0,0,1535.0,1979,1979
3,0,0,0,0,1,0.0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,0,1,0,0,0,1,0,1,0,0,0,484.0,0,1,0,1964.0,1.0,1.0,1152,0,0,0,1,124,1,0,0,0,1,14112,72.0,0,0,0,0,80,1.0,86.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,534403410,1.0,12.103486056755072,1.0,6,1152.0,2.0,227,2304.0,1964,1964
2,0,1,0,0,0,1.0,0,1,0,0,0,0,1,0,1,0,1.0,1.0,0,0,1,0,0,0,0,1,0,0,0,484.0,0,0,0,2006.0,1.0,1.0,1151,0,0,0,0,1836,1,0,1,0,0,3523,80.0,0,0,0,0,120,0.0,30.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,533206060,1.0,12.01974306733868,0.0,5,1141.0,3.0,60,2292.0,2006,2007
3,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,480.0,0,1,0,1960.0,1.0,1.0,1138,0,0,0,0,779,1,0,0,0,1,15312,88.0,0,0,1,0,80,1.0,54.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,905200350,1.0,11.904967552746252,0.0,6,1138.0,1.5,140,2276.0,1960,1960
2,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0,1,0,0,0,1,1,0,0,0,0,396.0,0,0,1,1966.0,1.0,0.0,1074,0,1,0,0,1886,1,0,1,0,0,7450,74.0,0,0,0,0,20,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,534276180,1.0,11.728036844587175,1.0,6,894.0,1.0,72,1968.0,1956,1956
2,0,0,0,0,0,1.0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,0,0,556.0,0,0,0,2005.0,1.0,1.0,1561,0,0,0,0,1724,1,0,0,0,0,7313,60.0,0,0,1,0,120,1.0,246.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,528186090,1.0,12.533576212168626,1.0,6,1561.0,3.0,250,3122.0,2005,2005
4,0,1,0,0,0,1.0,0,0,0,0,0,0,1,0,1,0,1.0,1.0,0,0,0,0,0,1,0,1,0,0,0,725.0,0,1,0,1995.0,1.0,1.0,2726,0,0,0,0,2450,1,0,1,0,0,10019,83.0,0,0,0,0,60,1.0,397.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,528358030,1.0,12.765688433465597,1.0,9,1342.0,2.5,644,4068.0,1995,1995
2,0,0,0,0,0,0.0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0,1,0,0,0,1,0,1,0,0,0,670.0,0,0,0,2004.0,1.0,1.0,1884,0,0,0,0,1013,1,0,0,0,0,15401,53.0,0,0,0,0,20,1.0,296.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,527214030,1.0,12.866179972011919,1.0,7,1884.0,3.0,290,3768.0,2004,2004
2,0,0,0,0,1,0.0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,0.0,605,0,0,0,0,2084,1,0,0,0,1,9098,58.0,0,0,0,0,30,1.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,905476170,0.0,11.362102575235644,1.0,5,528.0,2.0,144,1133.0,1920,2002
3,0,1,0,0,0,0.0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0,1,0,0,0,1,1,0,0,0,0,550.0,0,1,0,1976.0,1.0,1.0,1671,0,0,0,0,1184,1,0,0,0,0,16280,103.0,0,0,1,0,20,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,533350120,1.0,12.577636201962656,1.0,6,1426.0,4.0,370,3097.0,1976,2007
2,1,0,0,0,0,1.0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0.0,1,0,0,0.0,0.0,0.0,797,0,0,0,1,728,1,0,0,0,1,9392,72.0,0,0,1,0,30,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,902477130,0.0,10.691944912900398,1.0,5,245.0,1.0,130,1042.0,1900,1950
